time,max_dev
1544679154,-1.2295829071e-05
1544679155,0.055532716089
1544679156,0.0576260926791
1544679157,0.0434802132106
1544679158,0.0249279095
1544679159,0.0136135978572
1544679160,0.0550399219224
1544679161,0.181666437846
1544679162,0.365419380847
1544679163,0.547423657843
1544679164,0.75677567434
1544679165,0.977173292216
1544679166,1.20395198287
1544679167,1.46655296425
1544679168,1.74369462084
1544679169,2.05241950756
1544679170,2.37398158577
1544679171,2.83690656915
1544679172,3.40717534373
1544679173,4.11237573869
1544679174,4.96240752147
1544679175,5.98781029355
1544679176,7.26647146828
1544679177,8.7625225566
1544679178,10.5164077521
1544679179,12.5591670296
1544679180,14.8816832185
1544679181,17.776811901
1544679182,21.280350386
1544679183,25.5148147183
1544679184,30.5393915416
1544679185,36.547587464
1544679186,43.6400446204
1544679187,52.033557905
1544679188,61.9908879717
1544679189,73.4915269114
1544679190,86.9318225873
1544679191,102.953823039
1544679192,121.740581069
1544679193,143.768305248
1544679194,170.445114615
1544679195,201.552259261
1544679196,236.253171888
1544679197,265.104895603
1544679198,294.72972681
1544679199,323.037154209
1544679200,348.032750126
1544679201,366.189033017
1544679202,374.446025401
1544679203,374.712241264
1544679204,373.631223286
1544679205,373.499352038
1544679206,367.644226029
1544679207,347.043693644
1544679208,304.985379122
1544679209,239.10411909
1544679210,148.242058332
1544679211,44.0099943144
1544679212,-19.8695127151
1544679213,-51.0326795435
1544679214,-85.9190573251
1544679215,-124.733869464
1544679216,-166.058694114
1544679217,-205.745662355
1544679218,-237.639493785
1544679219,-259.152305986
1544679220,-251.97896814
1544679221,-217.015013753
1544679222,-160.629964037
1544679223,-88.7763127605
1544679224,-21.2743554855
1544679225,8.51385308466
1544679226,23.2686172964
1544679227,38.5433930154
1544679228,52.6400292754
1544679229,61.4267221415
1544679230,62.5409051686
1544679231,60.0980221526
1544679232,46.0487453681
1544679233,24.5938106291
1544679234,6.04769486909
1544679235,-1.47803518812
1544679236,-4.09912365459
1544679237,-6.42854514343
1544679238,-4.53400626156
1544679239,-1.21594964566
1544679240,0.0180253944466
1544679241,0.157357087323
1544679242,0.165977528377
1544679243,0.0730495103888
1544679244,-0.0520894578242
1544679245,-0.0749413801102
1544679246,-0.089638525383
1544679247,-0.0837174596141
1544679248,-0.0701887991887
1544679249,-0.0754317660686
1544679250,-0.0713955941137
1544679251,-0.0642457718625
1544679252,-0.0599846805686
1544679253,-0.0569230867119
1544679254,-0.0577337537722
1544679255,-0.0603206803495
1544679256,-0.0640553323964
1544679257,-0.0625271285614
1544679258,-0.0588589267928
1544679259,-0.0536380448421
1544679260,-0.0530961236587
1544679261,-0.0549213282721
1544679262,-0.0575094140216
1544679263,-0.0519221449939
1544679264,-0.0490311429458
1544679265,-0.0443477391585
1544679266,-0.0450039176391
1544679267,-0.0470142082394
1544679268,-0.0448338805925
1544679269,-0.0443675347438
1544679270,-0.0405128621123
1544679271,-0.0377438709883
1544679272,-0.0339581679689
1544679273,-0.0113063990712
1544679274,-0.031537301013
1544679275,-0.0342931542079
1544679276,-0.0331884539488
1544679277,-0.0263679655322
1544679278,-0.0226573406288
1544679279,-0.021742552493
1544679280,-0.0216361934938
1544679281,-0.0255111220773
1544679282,-0.0309885020062
1544679283,-0.0405290522867
1544679284,-0.0390553198048
1544679285,-0.0273720304208
1544679286,-0.022169030002
1544679287,-0.0220520945983
1544679288,-0.0223933095056
1544679289,-0.023269702144
1544679290,-0.0207889557948
1544679291,-0.0249691692875
1544679292,-0.0240371687178
1544679293,-0.0233168059453
1544679294,-0.0255924873721
1544679295,-0.0192162396075
1544679296,-0.0179962703015
1544679297,-0.0173264143788
1544679298,-0.018023151518
1544679299,-0.0171572290371
1544679300,-0.0177495373749
1544679301,-0.0171021356331
1544679302,-0.0188345473908
1544679303,-0.0196348209141
1544679304,-0.0189882723281
1544679305,-0.0208543916546
1544679306,-0.022015823511
1544679307,-0.0173628332757
1544679308,-0.0161717721495
1544679309,-0.0161652271499
1544679310,-0.0129309854758
1544679311,-0.0124557041984
1544679312,-0.0157805411578
1544679313,-0.0142567021079
1544679314,-0.0196988386039
1544679315,-0.0245571213947
1544679316,-0.0305272052818
1544679317,-0.0308585994265
1544679318,-0.0282192345314
1544679319,-0.02665570531
1544679320,-0.0197599882856
1544679321,-0.0165102662803
