time,max_dev
1544679089,0.147389133988
1544679090,0.167280896784
1544679091,0.192030050438
1544679092,0.182009760019
1544679093,0.190608383824
1544679094,0.156720817291
1544679095,0.0273064891966
1544679096,0.00388260355431
1544679097,0.0294687749888
1544679098,0.0918923777749
1544679099,0.11235482737
1544679100,0.0772418007528
1544679101,0.0424766086391
1544679102,-0.144435867725
1544679103,-0.00510990455482
1544679104,0.0538638794868
1544679105,0.0698418641006
1544679106,0.060825749878
1544679107,0.0498960861938
1544679108,0.0343480719427
1544679109,0.0217356895128
1544679110,0.0147569376246
1544679111,0.0138145559686
1544679112,0.0164423870219
1544679113,0.0151691292965
1544679114,0.0158554529882
1544679115,0.017664912208
1544679116,0.0196709834635
1544679117,0.0213184580091
1544679118,0.0222807910046
1544679119,0.0170683093107
1544679120,0.0140908056467
1544679121,0.0141575822788
1544679122,0.0155769816834
1544679123,0.0174705260662
1544679124,0.0194257018664
1544679125,0.0185895056918
1544679126,0.0161369332777
1544679127,0.0159577462108
1544679128,0.016546167096
1544679129,0.0175922237326
1544679130,0.018881232754
1544679131,0.0200233010168
1544679132,0.0175366631451
1544679133,0.0165948896632
1544679134,0.0178726774951
1544679135,0.0187152748873
1544679136,0.0110165768551
1544679137,-0.0125554563284
1544679138,-0.00244883828053
1544679139,0.00312603695451
1544679140,0.00409886311487
1544679141,0.00280799310492
1544679142,-0.000872610994869
1544679143,-0.0116536712993
1544679144,0.0090152820945
1544679145,0.00550712160607
1544679146,0.00923132033934
1544679147,0.00896013984122
1544679148,0.0065529546798
1544679149,-0.00739935845137
1544679150,-0.0100397616349
1544679151,-0.00337726293628
1544679152,-0.00207143229099
1544679153,-0.0027308244399
1544679154,-0.00498366040999
1544679155,0.0646284725017
1544679156,0.0777747725529
1544679157,0.0615829341069
1544679158,0.0263121983913
1544679159,0.0121192849805
1544679160,0.0548757403279
1544679161,0.182027408631
1544679162,0.369546128856
1544679163,0.545915149135
1544679164,0.755712796269
1544679165,0.978141166236
1544679166,1.20485653848
1544679167,1.46650926976
1544679168,1.7421635803
1544679169,2.05173708583
1544679170,2.37352056272
1544679171,2.83704799332
1544679172,3.4076607808
1544679173,4.11233294589
1544679174,4.96275842453
1544679175,5.98908924314
1544679176,7.26850773651
1544679177,8.76417160742
1544679178,10.5167991346
1544679179,12.5588884732
1544679180,14.8811284422
1544679181,17.7717064303
1544679182,21.272883998
1544679183,25.5190608903
1544679184,30.5602360621
1544679185,36.5693428857
1544679186,43.6593701255
1544679187,52.0518317601
1544679188,62.0044379674
1544679189,73.514601707
1544679190,86.9845373217
1544679191,103.052989839
1544679192,121.895378306
1544679193,143.998003397
1544679194,170.741181342
1544679195,201.926482532
1544679196,236.613535034
1544679197,265.669004512
1544679198,295.509287343
1544679199,324.06560582
1544679200,349.437966074
1544679201,368.10484444
1544679202,376.938913802
1544679203,377.328075941
1544679204,374.70731578
1544679205,374.68978087
1544679206,368.492406639
1544679207,348.887481831
1544679208,307.800927226
1544679209,243.191042108
1544679210,153.569777935
1544679211,49.3333529321
1544679212,-18.2922173461
1544679213,-47.678940963
1544679214,-79.8234544534
1544679215,-115.314130592
1544679216,-153.080142769
1544679217,-190.600971037
1544679218,-220.29057081
1544679219,-235.185111549
1544679220,-215.308323198
1544679221,-174.726568896
1544679222,-117.239909623
1544679223,-53.2472500538
1544679224,-4.87423456336
1544679225,10.3691134391
1544679226,24.2967970089
1544679227,37.7652662097
1544679228,47.8405117883
1544679229,50.898488846
1544679230,50.551241314
1544679231,42.1291321886
1544679232,25.066429749
1544679233,8.17162172109
1544679234,-0.353160247279
1544679235,-2.04227284986
1544679236,-3.1309352566
1544679237,-1.41227715186
1544679238,-0.162426891561
1544679239,-0.0446341374987
1544679240,-0.0431923145337
1544679241,-0.071116465544
1544679242,-0.0934829289073
1544679243,-0.0999663343198
1544679244,-0.105779276343
1544679245,-0.118000532883
1544679246,-0.123181193226
1544679247,-0.116951601304
1544679248,-0.113214161943
1544679249,-0.109270365751
1544679250,-0.10241244706
1544679251,-0.0941582699187
1544679252,-0.0894373353017
1544679253,-0.0863818818462
1544679254,-0.086829200356
1544679255,-0.088388630939
1544679256,-0.0907121937101
1544679257,-0.0879533504376
1544679258,-0.0832622575011
1544679259,-0.0772340112618
1544679260,-0.0759348790033
