time,max_dev
1544679024,0.0216311576004
1544679025,0.0345472915825
1544679026,0.0315369327361
1544679027,0.0251638827222
1544679028,0.022782999005
1544679029,0.0241832921452
1544679030,0.026690678329
1544679031,0.0276915272565
1544679032,0.0286378385238
1544679033,0.0280648725567
1544679034,0.0242967918052
1544679035,0.0242652828342
1544679036,0.0244215262512
1544679037,0.0276317662608
1544679038,0.0305644973954
1544679039,0.0316706098861
1544679040,0.0271884348485
1544679041,0.0226068926131
1544679042,0.0236726161116
1544679043,0.0279056666955
1544679044,0.0321079662323
1544679045,0.0355454533512
1544679046,0.0314407178669
1544679047,0.0281202257459
1544679048,0.0315522996736
1544679049,0.0365216693913
1544679050,0.0351534494856
1544679051,0.0352555957439
1544679052,0.0300498126691
1544679053,0.0266367614703
1544679054,0.0263734974839
1544679055,0.029485796107
1544679056,0.0299816937054
1544679057,0.0316586839974
1544679058,0.0337900537302
1544679059,0.0293070809242
1544679060,0.0305507156812
1544679061,0.0312177291356
1544679062,0.0302155925008
1544679063,0.0310704532099
1544679064,0.0325397104762
1544679065,0.0237521476231
1544679066,0.0187426219957
1544679067,0.0170369376763
1544679068,0.00967543454239
1544679069,0.162528682804
1544679070,0.63073749981
1544679071,0.852505332534
1544679072,0.934145464972
1544679073,1.33861908399
1544679074,-1.09685072388
1544679075,0.397062221389
1544679076,2.21344401468
1544679077,2.84743447814
1544679078,3.44522024399
1544679079,3.64997971356
1544679080,3.23024694722
1544679081,0.930056261859
1544679082,-2.68783407932
1544679083,-6.27995265418
1544679084,-7.72420899515
1544679085,-9.83083030429
1544679086,-11.8312663295
1544679087,-9.16134773658
1544679088,-9.38385942341
1544679089,-13.6976623768
1544679090,-15.5274125984
1544679091,-17.2573733594
1544679092,-18.8146226085
1544679093,-16.678606237
1544679094,-6.67838261044
1544679095,3.49051022409
1544679096,8.89152993675
1544679097,14.9636669489
1544679098,21.5525956214
1544679099,28.923042697
1544679100,32.1991357088
1544679101,27.2582581375
1544679102,29.001035945
1544679103,29.3829638052
1544679104,29.0535152159
1544679105,25.7567926393
1544679106,16.7859521795
1544679107,2.14874272611
1544679108,-7.59526542758
1544679109,-13.0632518661
1544679110,-19.9064782677
1544679111,-28.0819789611
1544679112,-35.4387357314
1544679113,-38.0636473536
1544679114,-31.8831423298
1544679115,-22.6406275611
1544679116,-10.8960087286
1544679117,-0.851444303687
1544679118,2.76422286564
1544679119,5.62395250944
1544679120,7.86666115428
1544679121,8.38136305214
1544679122,7.97137268619
1544679123,5.2465707692
1544679124,1.63957434081
1544679125,0.0132285045131
1544679126,-0.367958925723
1544679127,-0.18731418332
1544679128,0.170915042914
1544679129,0.222410865615
1544679130,0.229811246047
1544679131,0.223687296498
1544679132,0.209400677122
1544679133,0.191834478415
1544679134,0.180737806168
1544679135,0.174534161596
1544679136,0.171037383039
1544679137,0.141077629441
1544679138,0.156916871253
1544679139,0.158619089139
1544679140,0.155329243875
1544679141,0.149991942773
1544679142,0.143524469238
1544679143,0.12835888327
1544679144,0.130287577592
1544679145,0.138336525477
1544679146,0.141252416705
1544679147,0.147234684324
1544679148,0.154291596614
1544679149,0.150986257632
1544679150,0.161658725576
1544679151,0.168858224034
1544679152,0.155626191264
1544679153,0.12682577679
1544679154,0.0897922171864
1544679155,0.0592391075846
1544679156,0.0542086762363
1544679157,0.0272868443232
1544679158,0.0116819447644
1544679159,0.00100788233907
1544679160,-0.0010946312542
1544679161,-0.00191412301736
1544679162,-0.00212751321548
1544679163,0.00207803184347
1544679164,0.00751316996443
1544679165,0.0115209955748
1544679166,0.0057750002049
1544679167,-0.00299634932115
1544679168,-0.0069077095405
1544679169,-0.00696762668195
1544679170,-0.00298294821986
1544679171,0.0440373305885
1544679172,-0.0230214899303
1544679173,-0.0300420788953
1544679174,-0.0309036703287
1544679175,-0.0269848898662
1544679176,-0.0244624059536
1544679177,-0.0243207965098
1544679178,-0.0248944960956
1544679179,-0.0237032971509
1544679180,-0.0223026958694
1544679181,-0.0223518740527
1544679182,-0.023838718589
1544679183,-0.0236231526928
1544679184,-0.022239652135
1544679185,-0.0231181988132
1544679186,-0.0310626714242
1544679187,-0.0287845323674
1544679188,-0.0235147956148
1544679189,-0.0151444951747
1544679190,-0.0124062201044
1544679191,-0.011746408636
1544679192,-0.0127145087974
1544679193,-0.0149635069977
1544679194,-0.0206829226804
1544679195,-0.0210340072838
1544679196,-0.01838849564
1544679197,-0.0162171929161
1544679198,-0.0155272506652
1544679199,-0.00794398594097
1544679200,-0.00661917758297
1544679201,-0.00798457088934
1544679202,-0.00972283345917
1544679203,-0.00964077500442
1544679204,-0.00768654813107
1544679205,-0.00552651868408
1544679206,-0.00586508376663
1544679207,-0.00221882662457
1544679208,-0.00254682973248
1544679209,-0.00280227311747
1544679210,-0.00224480822151
1544679211,0.000589777371081
1544679212,0.00377415165701
1544679213,0.00752630624104
1544679214,0.012424449019
1544679215,0.0156450006581
1544679216,0.0116067362279
1544679217,0.0081763736656
1544679218,0.00622084187729
1544679219,-0.00239032450622
1544679220,-0.0132051586959
1544679221,-0.0150474760576
1544679222,-0.017690463927
1544679223,-0.0120108065937
1544679224,0.00233403099494
1544679225,0.00704318884208
1544679226,0.00627111506304
1544679227,0.0132333495108
1544679228,0.0119294294341
1544679229,0.00836224453086
1544679230,0.00446893242116
1544679231,0.0141005217919
1544679232,0.0107889699428
1544679233,0.0142275141644
1544679234,0.011338897021
1544679235,0.00988715115652
1544679236,0.00301602880206
1544679237,-4.88427413919e-05
1544679238,0.00113664694457
1544679239,3.51982822013e-05
1544679240,-0.00190426913669
1544679241,-0.00394204457012
1544679242,-0.00249072276627
1544679243,-0.00195908334365
1544679244,-0.00589425857555
1544679245,-0.0121990018438
1544679246,-0.0174904935973
1544679247,-0.0177465581593
1544679248,-0.0152785302158
1544679249,-0.0137932195286
1544679250,-0.0110678573731
1544679251,-0.00735472431185
1544679252,-0.00458379581253
1544679253,-0.00523702680229
1544679254,-0.00787335155259
1544679255,-0.00888392205708
1544679256,-0.0120362053477
1544679257,-0.0127201415955
1544679258,-0.0109058617704
1544679259,-0.00736626436067
1544679260,-0.00620288526346
1544679261,-0.00940533604405
1544679262,-0.0122292277908
1544679263,-0.00895754269449
1544679264,-0.0074752101846
1544679265,-0.00669428558966
1544679266,-0.00737289271712
1544679267,-0.0075299070972
1544679268,-0.00501316776912
1544679269,-0.00610254985497
1544679270,-0.00665157726094
1544679271,-0.00640509975276
1544679272,-0.00407061142664
1544679273,-0.00242724147307
1544679274,-0.00154518451715
1544679275,-0.00375173554551
1544679276,-0.00599192798653
1544679277,-0.000232212647197
1544679278,0.00349455521977
1544679279,0.00584155437915
1544679280,0.00479166663892
1544679281,0.000521454704918
1544679282,-0.00733593004863
1544679283,-0.0157183232619
1544679284,-0.0178908200567
1544679285,-0.00734220278092
1544679286,-0.00264150538905
1544679287,0.000435979526098
1544679288,-0.000802249408879
1544679289,-0.00139445409444
1544679290,-0.00391313839319
1544679291,-0.00317819760193
1544679292,-0.0019026546025
1544679293,-0.00269272026242
1544679294,-0.00382072470586
1544679295,-0.00198705313807
1544679296,-0.00016576226942
1544679297,0.000149897275176
1544679298,-0.000564191051526
1544679299,-3.65964725701e-05
1544679300,-0.000663074342965
1544679301,-0.000662874443876
1544679302,-0.000408297599786
1544679303,0.000345492683316
1544679304,0.00152787380889
1544679305,0.00146015754662
1544679306,0.000361696904914
1544679307,0.00234814987489
1544679308,0.00367153827095
1544679309,0.00228801202387
1544679310,-0.000942583435513
1544679311,0.000861529186859
1544679312,0.00016458729515
1544679313,-0.00509145403021
1544679314,-0.0034932723803
1544679315,-0.00374625445322
1544679316,-0.00638921477963
1544679317,-0.0066196115775
1544679318,-0.00793665467921
1544679319,-0.00875091463305
1544679320,-0.00681073829248
1544679321,-0.00321202124945
