time,sins_x,sins_y,x,y,z,ve,vn,vu,sins_pitch,sins_roll,sins_yaw,pitch,roll,yaw,gnss_mode,frame_type,measure_type,is_have_var,var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9
1524210819.4589634,2.2151347687721783,0.6549820921469088,126.91787330333332,37.527709536666656,19.0293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.000169,0.00012099999999999999,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524210820.4596484,2.2151357146533663,0.6549814914627581,126.91792749833331,37.52767512,19.0111,4.701558972517421,-3.9223280165454066,-0.01818754195975078,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.000169,0.00012099999999999999,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524210821.4600136,2.215136693259478,0.6549808046756975,126.91798356833331,37.52763577,18.9832,4.856586250162568,-4.4744606221464265,-0.02788981304321606,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.000225,0.00019600000000000002,0.0012250000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524210822.4609041,2.2151376868463326,0.6549800203247316,126.91804049666668,37.52759083,18.9275,4.916105237792555,-5.09351473529888,-0.05565044364761901,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.000256,0.00019600000000000002,0.0012959999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524210823.4598556,2.215138690148853,0.6549791588593017,126.91809798166666,37.52754147166667,18.9319,4.964032047359494,-5.595271767899596,0.0044046185284351705,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.000169,0.000144,0.0009609999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524210824.4601443,2.215139716664252,0.6549782159742618,126.91815679666665,37.52748744833332,18.9161,5.063445564229004,-6.107879406453975,-0.015795439463330382,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.00019600000000000002,0.000144,0.001024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524210825.4600549,2.215140770028634,0.6549771713365272,126.91821715,37.527427595000006,18.8697,5.187001756083764,-6.7601638554875985,-0.046404148854211284,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.000225,0.00019600000000000002,0.0010890000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524210826.4593153,2.21514187310581,0.6549760566529114,126.91828035166667,37.52736372833333,18.7955,5.432419773056937,-7.215794249254152,-0.07425491703812052,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.000225,0.00019600000000000002,0.0010890000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524210827.4595253,2.2151430651366,0.6549749080226417,126.91834865,37.527297916666654,18.7695,5.872807807504038,-7.434686002468455,-0.02599453993089677,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.000225,0.00019600000000000002,0.0010890000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524210828.4651735,2.215144366017758,0.6549737417936358,126.91842318499998,37.52723109666667,18.6997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.000225,0.00019600000000000002,0.0011560000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524210829.4649255,2.2151457378465502,0.6549725328622404,126.91850178499999,37.52716183,18.6418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.000225,0.00019600000000000002,0.0010890000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524210830.4633334,2.215147154763015,0.6549712627861439,126.91858296833334,37.52708906,18.6355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.000256,0.00019600000000000002,0.0012959999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524210831.4599314,2.2151486134510256,0.6549699363359124,126.918666545,37.52701306,18.5926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.000225,0.00019600000000000002,0.0010890000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
