time,max_dev
1523503809,0.0140891715458
1523503810,0.0210634835411
1523503811,0.192082808614
1523503812,0.212994493228
1523503813,0.307448977348
1523503814,0.317585779786
1523503815,0.182768004719
1523503816,0.247180317188
1523503817,-0.15130719114
1523503818,-0.649342258447
1523503819,-1.03066848397
1523503820,-0.809189755579
1523503821,0.200855476055
1523503822,0.458939166446
1523503823,0.534135847939
1523503824,0.734176885122
1523503825,1.13459299634
1523503826,1.55816366766
1523503827,1.46343393537
1523503828,1.23751820142
1523503829,-0.141938142403
1523503830,-0.697475936362
1523503831,-1.16543044288
1523503832,1.04649180349
1523503833,1.2525982163
1523503834,1.35259443961
1523503835,1.863616594
1523503836,3.24033146498
1523503837,4.48987606795
1523503838,4.34875734561
1523503839,3.91900099443
1523503840,2.64441492352
1523503841,0.848318090612
1523503842,-1.96765143613
1523503843,-3.15395721655
1523503844,-1.93119530296
1523503845,0.0955528722914
1523503846,0.42386552755
1523503847,0.55194591915
1523503848,0.513880293107
1523503849,0.269700911621
1523503850,0.0462996337394
1523503851,-0.00355928501616
1523503852,-0.0139567080751
1523503853,-0.00280615590041
1523503854,0.0117826955464
1523503855,0.0223799805672
1523503856,0.0270271455347
1523503857,0.0254658264102
1523503858,0.0188136110553
1523503859,0.0147563315371
1523503860,0.0109665436219
1523503861,0.0100651234395
1523503862,0.0105090022758
1523503863,0.0112150775535
1523503864,0.011999594252
1523503865,0.0144257992549
1523503866,0.0210668402726
1523503867,0.0288276282913
1523503868,0.0450430581662
1523503869,0.0507222867211
1523503870,0.0542145286129
1523503871,0.0371480318547
1523503872,-0.00216682011842
1523503873,0.00216232803502
1523503874,0.00980051220328
1523503875,0.0133301154856
1523503876,0.0129950971798
1523503877,0.0107444181624
1523503878,0.00761289384074
1523503879,0.00492158556841
1523503880,0.00141112448009
1523503881,0.000496065339667
1523503882,0.00217121117085
1523503883,0.00274875298951
1523503884,0.00279021962226
1523503885,0.00119900586791
1523503886,-0.000660289234265
1523503887,-0.00291849358683
1523503888,-0.00355534388745
1523503889,-0.00333243168503
1523503890,4.10146692337e-05
1523503891,0.00139442621659
1523503892,0.00367436829831
1523503893,0.0012265843802
1523503894,0.000447301733153
1523503895,-0.000530149642916
1523503896,-0.00131705163129
1523503897,-0.0029321562003
1523503898,-0.00415423898673
