time,max_dev
1523504485,0.00262167899102
1523504486,0.0134774854106
1523504487,0.0232100827211
1523504488,0.0249073328414
1523504489,0.021248817473
1523504490,0.0180889340639
1523504491,0.00782738342923
1523504492,0.00750863001296
1523504493,0.0109623724752
1523504494,0.0145069661791
1523504495,0.00889443549847
1523504496,0.00674267005041
1523504497,0.0233772757043
1523504498,0.0657907545859
1523504499,0.0461344491901
1523504500,0.00192632723374
1523504501,-0.0314015078788
1523504502,-0.00982334012741
1523504503,0.0153709793828
1523504504,0.0333881516191
1523504505,0.0290352621785
1523504506,0.0539240732905
1523504507,0.0193017578562
1523504508,0.0238906932805
1523504509,0.0307390608875
1523504510,0.0367778078686
1523504511,0.0460684940305
1523504512,0.0423121875014
1523504513,0.0235780422717
1523504514,0.010243904998
1523504515,0.0106709396585
1523504516,0.011655733475
1523504517,0.0098527526982
1523504518,0.00994203703115
1523504519,0.00966161927258
1523504520,0.00903037880106
1523504521,0.012268202117
1523504522,0.0177168191308
1523504523,1.1167248042
1523504524,0.0091867632857
1523504525,-0.00641323150129
1523504526,-0.00808344229662
1523504527,0.00236898905622
1523504528,0.00884423107612
1523504529,0.0152297061998
1523504530,0.0349763049498
1523504531,0.0625267780077
1523504532,0.069055051708
1523504533,0.0631596419135
1523504534,0.0410895973856
1523504535,0.0220412256929
1523504536,0.0173793154191
1523504537,0.0173232235742
1523504538,0.018059132646
1523504539,0.0595119976639
1523504540,0.0913439674484
1523504541,0.087079259493
1523504542,0.0813210979455
1523504543,0.0523143621952
1523504544,0.00628462663452
1523504545,-0.00646495971592
1523504546,-0.00300537128959
1523504547,0.023735111067
1523504548,0.0277359871757
1523504549,0.0267963033429
1523504550,0.0195077897395
1523504551,0.0120736380967
1523504552,0.00346357432171
1523504553,-0.00554293836488
1523504554,-0.00288458253937
1523504555,0.000159504717998
1523504556,0.000551377609819
1523504557,0.00161718382919
1523504558,0.00212491055708
1523504559,0.00160662707438
1523504560,0.000483170763204
1523504561,-0.000441740449549
1523504562,0.000174090448409
1523504563,0.00100648431813
1523504564,0.00179198671308
1523504565,0.00158113916717
1523504566,0.000798071995506
1523504567,0.000545199270938
1523504568,0.000240895662209
1523504569,-7.48148288873e-05
1523504570,-0.00037339603622
1523504571,-0.000605911991284
1523504572,-0.000680736773829
1523504573,-0.00079462642166
1523504574,-0.000660702895024
1523504575,-0.000848264014818
1523504576,-0.000929497881275
1523504577,-0.000827771865408
1523504578,-0.00052826522732
1523504579,-0.000217879026423
1523504580,4.17393028254e-06
1523504581,0.000477736267912
1523504582,0.000589293068718
1523504583,0.00145938697533
1523504584,0.000409364330161
1523504585,0.000188683278969
1523504586,-0.000107324090165
1523504587,-0.000337523230833
1523504588,-0.000464423095566
1523504589,-0.000368935109255
1523504590,-0.000355051048677
1523504591,-6.74426055881e-05
1523504592,-9.24411510802e-05
1523504593,-0.000311305883228
1523504594,-0.000429007718694
1523504595,-0.000568122809802
1523504596,0.000275453707875
1523504597,0.0015390710436
