time,max_dev
1523504613,0.0130960241411
1523504614,0.016783333126
1523504615,0.0163548880127
1523504616,0.0210922955295
1523504617,0.0142166904685
1523504618,0.0113105192594
1523504619,0.00880261504387
1523504620,0.00868242688873
1523504621,0.00857486480834
1523504622,0.00840996005117
1523504623,0.0105657135011
1523504624,0.0108746774234
1523504625,0.00228273717187
1523504626,-0.00504396392044
1523504627,-0.00772164643288
1523504628,-0.00756111933522
1523504629,-0.00678706679638
1523504630,0.0172923385161
1523504631,0.0221789339987
1523504632,0.0217153195906
1523504633,0.039487902406
1523504634,0.0496125266185
1523504635,0.0284562108731
1523504636,0.0122429553874
1523504637,-0.00790421952272
1523504638,-0.0198819188828
1523504639,-0.0182988491814
1523504640,-0.00568539187581
1523504641,0.00860795647221
1523504642,0.0178843795821
1523504643,0.0325079224342
1523504644,0.0983841636764
1523504645,0.205752840468
1523504646,0.404773993195
1523504647,0.747631881187
1523504648,1.12904245494
1523504649,1.2993737061
1523504650,1.30354841977
1523504651,1.18492360043
1523504652,1.30444826067
1523504653,1.50822473806
1523504654,1.64750208962
1523504655,1.82239338197
1523504656,1.95978551945
1523504657,2.15866295322
1523504658,2.40462985638
1523504659,2.65542688002
1523504660,2.90577067613
1523504661,3.16893044387
1523504662,3.46724504071
1523504663,3.80600300823
1523504664,4.2273112164
1523504665,4.67390693427
1523504666,5.14893568652
1523504667,5.67008731277
1523504668,6.21558218507
1523504669,6.83868289057
1523504670,7.5508696037
1523504671,8.29830994353
1523504672,9.09760752968
1523504673,10.0173304116
1523504674,11.0453297065
1523504675,12.1483368906
1523504676,13.3752884041
1523504677,14.6260077539
1523504678,16.0173761766
1523504679,17.2267923712
1523504680,17.8635026827
1523504681,17.8749692328
1523504682,17.4439310089
1523504683,15.6941349823
1523504684,12.3441946316
1523504685,7.19420411896
1523504686,1.08051272316
1523504687,-0.012893230683
1523504688,0.0261352867784
1523504689,0.0887000747298
1523504690,0.154602731558
1523504691,0.169424908045
1523504692,0.178148194297
1523504693,0.149312772864
1523504694,0.0579461807304
1523504695,0.00440721254797
1523504696,-0.0146939667084
1523504697,-0.0469602043885
1523504698,-0.0968249633246
1523504699,-0.119164174513
1523504700,-0.0741538523493
1523504701,-0.0062447078832
1523504702,-0.00148507148028
1523504703,0.00327727682882
1523504704,0.00619215805389
1523504705,-0.00817408745674
1523504706,-0.00576908817833
1523504707,-0.00565505898006
1523504708,-0.00387885763477
1523504709,-0.00366323162016
1523504710,-0.0137127706337
1523504711,-0.00987389244017
1523504712,0.00100303600438
1523504713,0.00181650183681
1523504714,-0.00520082519621
1523504715,-0.0201875652978
1523504716,-0.0280636663275
1523504717,-0.0202132627083
1523504718,-0.0143250358345
1523504719,-0.00634388220798
1523504720,-0.00313171145871
1523504721,-0.00142447068101
1523504722,-0.000268308067015
