time,sins_x,sins_y,x,y,z,ve,vn,vu,sins_pitch,sins_roll,sins_yaw,pitch,roll,yaw,gnss_mode,frame_type,measure_type,is_have_var,var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9
1544678983.1810453,2.2172771275606893,0.6549855988716395,127.04062142011776,37.52791045719364,17.71316642,0.0,0.0,0.0,0.0,0.0,1.295476231425436,0.0,0.0,74.22532052019059,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1544678983.3748584,2.217276826241804,0.6549856611922255,127.04060415581733,37.52791402790019,17.81470118,0.0,0.0,0.0,0.0,0.0,1.2933094380058479,0.0,0.0,74.10117240217147,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1544678983.56866,2.2172765253168927,0.6549857243057733,127.04058691408997,37.52791764404011,17.89412744,0.0,0.0,0.0,0.0,0.0,1.2901008300815444,0.0,0.0,73.91733270999666,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1544678983.7624574,2.2172762239288417,0.6549857885126438,127.04056964582666,37.527921322822806,17.95358382,0.0,0.0,0.0,0.0,0.0,1.2859229024583376,0.0,0.0,73.67795509007578,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1544678983.9562578,2.2172759232226587,0.6549858538318415,127.0405524166315,37.52792506533716,17.99910244,0.0,0.0,0.0,0.0,0.0,1.2817921554235505,0.0,0.0,73.4412807187463,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1544678984.1500487,2.217275624055458,0.654985919963006,127.04053527561352,37.527928854373776,18.04331268,0.0,0.0,0.0,0.0,0.0,1.2785219663026948,0.0,0.0,73.25391268391166,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1544678984.3438556,2.2172753273600354,0.6549859859778594,127.04051827621802,37.527932636746264,18.12081221,0.0,0.0,0.0,0.0,0.0,1.2758321545092801,0.0,0.0,73.09979782046449,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1544678984.5376604,2.2172750305691613,0.6549860526202593,127.04050127135353,37.52793645507452,18.1761014,0.0,0.0,0.0,0.0,0.0,1.2738969118173638,0.0,0.0,72.98891658188415,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1544678984.7314742,2.217274727975869,0.6549861213684147,127.04048393403498,37.527940394053665,18.19987163,0.0,0.0,0.0,0.0,0.0,1.270866390565884,0.0,0.0,72.81528050444965,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1544678984.9252923,2.2172744213733533,0.6549861916229135,127.04046636700484,37.52794441933994,18.21416292,0.0,0.0,0.0,0.0,0.0,1.2680238770443755,0.0,0.0,72.65241647645834,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1544678985.119092,2.2172741084271643,0.6549862642887665,127.040448436509,37.52794858278663,18.22859707,0.0,0.0,0.0,0.0,0.0,1.265884099027058,0.0,0.0,72.52981622697118,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1544678985.312915,2.217273789824971,0.6549863387482107,127.04043018194797,37.527952848998524,18.24981918,0.0,0.0,0.0,0.0,0.0,1.2639524195351814,0.0,0.0,72.41913914471468,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1544678985.5068064,2.217273465424465,0.6549864151561748,127.0404115951681,37.52795722685239,18.26890771,0.0,0.0,0.0,0.0,0.0,1.2615856589388834,0.0,0.0,72.28353375142893,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1544678985.7005308,2.217273137389816,0.6549864930766996,127.04039280016718,37.527961691369605,18.29238074,0.0,0.0,0.0,0.0,0.0,1.2588585096362304,0.0,0.0,72.12727960628487,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1544678985.8946574,2.2172728065501675,0.6549865725235453,127.04037384445162,37.527966243338554,18.31366387,0.0,0.0,0.0,0.0,0.0,1.2559636437168191,0.0,0.0,71.96141600684635,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
