time,sins_x,sins_y,x,y,z,ve,vn,vu,sins_pitch,sins_roll,sins_yaw,pitch,roll,yaw,gnss_mode,frame_type,measure_type,is_have_var,var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9
1523504434.1336243,2.2225770261474356,0.6343231847024168,127.34428324098567,36.34404133074587,54.19363527,0.0,0.0,0.0,0.0,0.0,-0.022440852823434602,0.0,0.0,-1.2857661554570399,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1523504434.3376276,2.2225770276473877,0.6343233774513808,127.3442833269266,36.34405237444801,54.19582452,0.0,0.0,0.0,0.0,0.0,-0.022690568747092014,0.0,0.0,-1.3000738239598206,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1523504434.5416327,2.222577029210161,0.6343235736624561,127.34428341646692,36.34406361651452,54.19667037,0.0,0.0,0.0,0.0,0.0,-0.022599023277338877,0.0,0.0,-1.2948286549094234,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1523504434.7456367,2.22257703077743,0.6343237733348338,127.34428350626483,36.344075056899044,54.19601638,0.0,0.0,0.0,0.0,0.0,-0.022688899419001003,0.0,0.0,-1.299978178505583,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1523504434.9496508,2.2225770322486555,0.63432397662445,127.34428359055983,36.34408670453607,54.19219355,0.0,0.0,0.0,0.0,0.0,-0.022592347756394442,0.0,0.0,-1.2944461757332562,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1523504435.1536717,2.2225770336199657,0.6343241846325548,127.3442836691301,36.34409862252258,54.18910952,0.0,0.0,0.0,0.0,0.0,-0.022167892444473456,0.0,0.0,-1.2701266777682747,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1523504435.357949,2.2225770349113434,0.6343243964154506,127.3442837431206,36.34411075678868,54.18618159,0.0,0.0,0.0,0.0,0.0,-0.021896788190166886,0.0,0.0,-1.254593548188467,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1523504435.5616925,2.2225770361005575,0.6343246111861833,127.34428381125755,36.34412306224523,54.18275281,0.0,0.0,0.0,0.0,0.0,-0.021469610991641713,0.0,0.0,-1.2301180976087522,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1523504435.7657042,2.222577037142063,0.6343248292587804,127.34428387093142,36.34413555688467,54.17714957,0.0,0.0,0.0,0.0,0.0,-0.02035699937724357,0.0,0.0,-1.1663701478665018,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1523504435.969686,2.222577037822,0.6343250506302776,127.34428390988894,36.344148240537166,54.17044841,0.0,0.0,0.0,0.0,0.0,-0.01896523298539844,0.0,0.0,-1.086627807545625,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1523504436.173728,2.22257703834865,0.6343252737302705,127.34428394006376,36.34416102322517,54.16117826,0.0,0.0,0.0,0.0,0.0,-0.01784163546954817,0.0,0.0,-1.022250412016021,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1523504436.377766,2.2225770384981605,0.634325499027644,127.34428394863008,36.344173931813806,54.15115696,0.0,0.0,0.0,0.0,0.0,-0.01660128317426819,0.0,0.0,-0.9511834603871137,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1523504436.5817053,2.2225770382022154,0.6343257269934386,127.34428393167369,36.34418699329171,54.14022205,0.0,0.0,0.0,0.0,0.0,-0.014906076807801417,0.0,0.0,-0.8540552901848599,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1523504436.7857332,2.222577037240293,0.634325957939257,127.34428387655957,36.344200225512395,54.12767958,0.0,0.0,0.0,0.0,0.0,-0.01205754031929464,0.0,0.0,-0.6908461716044059,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1523504436.989725,2.2225770350552407,0.6343261915427187,127.34428375136531,36.344213610004836,54.11480268,0.0,0.0,0.0,0.0,0.0,-0.006232222816626125,0.0,0.0,-0.35708006437781137,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1523504437.193828,2.222577030986578,0.6343264268506964,127.3442835182481,36.344227092158846,54.10562219,0.0,0.0,0.0,0.0,0.0,0.0054417570035494274,0.0,0.0,0.31178970943913953,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1523504437.3977334,2.2225770228573603,0.6343266628890458,127.34428305247825,36.34424061616007,54.09534516,0.0,0.0,0.0,0.0,0.0,0.021464398440817153,0.0,0.0,1.2298194404460077,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1523504437.6017373,2.222577009926007,0.6343268988608439,127.34428231156627,36.344254136348184,54.08402503,0.0,0.0,0.0,0.0,0.0,0.03788610168370389,0.0,0.0,2.170713728679715,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1523504437.8057337,2.2225769920441825,0.6343271335054023,127.3442812870132,36.34426758049106,54.06940708,0.0,0.0,0.0,0.0,0.0,0.05423312455730462,0.0,0.0,3.107329146940856,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1523504438.009737,2.2225769695651683,0.6343273666702871,127.34427999906056,36.3442809398549,54.05277161,0.0,0.0,0.0,0.0,0.0,0.0695166152925943,0.0,0.0,3.98300866230025,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1523504438.2138627,2.222576942650076,0.6343275999310225,127.34427845693936,36.34429430471056,54.03527101,0.0,0.0,0.0,0.0,0.0,0.08096277769728437,0.0,0.0,4.638825459710304,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1523504438.4177399,2.222576913409695,0.634327830956924,127.34427678158895,36.344307541519676,54.01639733,0.0,0.0,0.0,0.0,0.0,0.0879332981991154,0.0,0.0,5.038206865474635,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1523504438.6217306,2.2225768829522106,0.6343280597633495,127.34427503650363,36.34432065116218,53.99470485,0.0,0.0,0.0,0.0,0.0,0.09189893236920246,0.0,0.0,5.265420966513489,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1523504438.8258073,2.2225768518214517,0.6343282873018103,127.34427325284254,36.344333688155665,53.97277929,0.0,0.0,0.0,0.0,0.0,0.09404682186632696,0.0,0.0,5.3884859695591985,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1523504439.0297875,2.222576820425698,0.634328513577965,127.34427145399836,36.344346652824335,53.95419777,0.0,0.0,0.0,0.0,0.0,0.0953085009054224,0.0,0.0,5.460774853599489,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1523504439.2337494,2.2225767886671983,0.6343287395344329,127.34426963437036,36.34435959917629,53.93814354,0.0,0.0,0.0,0.0,0.0,0.09626808583301856,0.0,0.0,5.515755020035115,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1523504439.437743,2.222576756583753,0.6343289670596879,127.34426779612436,36.34437263541314,53.92055976,0.0,0.0,0.0,0.0,0.0,0.0958142759719729,0.0,0.0,5.48975363029578,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1523504439.6417542,2.2225767244531265,0.6343291977308702,127.34426595517506,36.34438585189834,53.90134675,0.0,0.0,0.0,0.0,0.0,0.09357314771282028,0.0,0.0,5.361346439698835,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1523504439.8458276,2.222576692377564,0.6343294340666625,127.34426411738069,36.34439939294179,53.88081285,0.0,0.0,0.0,0.0,0.0,0.08770275023243242,0.0,0.0,5.024997440008377,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1523504440.0497952,2.2225766619390592,0.6343296748303563,127.34426237338285,36.3444131876853,53.85826774,0.0,0.0,0.0,0.0,0.0,0.07844356378182957,0.0,0.0,4.494485134664117,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1523504440.2538738,2.222576634541841,0.6343299179961345,127.34426080363787,36.344427120058114,53.83303479,0.0,0.0,0.0,0.0,0.0,0.06880670060311542,0.0,0.0,3.9423335467787695,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1523504440.4578712,2.222576609533795,0.6343301649709215,127.34425937078238,36.344441270671055,53.80820967,0.0,0.0,0.0,0.0,0.0,0.05975111820659095,0.0,0.0,3.423486894424954,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1523504440.6619146,2.2225765869571377,0.634330415597973,127.3442580772352,36.34445563054334,53.77856728,0.0,0.0,0.0,0.0,0.0,0.05061966000677505,0.0,0.0,2.9002928787753746,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
