time,max_dev
1523501804,-0.0115153969732
1523501805,-0.0178905317438
1523501806,-0.0102741303383
1523501807,-0.00720729721065
1523501808,-0.00495685326201
1523501809,-0.00932695875454
1523501810,-0.00206041576939
1523501811,-0.00115343614045
1523501812,-0.00936168674127
1523501813,-0.00913385454262
1523501814,-0.00833130055352
1523501815,-0.00461699841991
1523501816,-0.00339057318153
1523501817,0.00842022023856
1523501818,0.019953622586
1523501819,0.022909487073
1523501820,0.0197106100317
1523501821,0.0073699221383
1523501822,-0.0082605173928
1523501823,-0.00690636461457
1523501824,-0.00167651775179
1523501825,0.00072940115837
1523501826,0.000992301700788
1523501827,-0.00109309592181
1523501828,-0.00281339461134
1523501829,-0.0047978527899
1523501830,-0.0058257986075
1523501831,-0.00769222777152
1523501832,-0.0113412895739
1523501833,-0.00850921245824
1523501834,-0.00709103479207
1523501835,-0.00790952437399
1523501836,0.00367384679784
1523501837,0.0138485340235
1523501838,0.0124761987163
1523501839,0.0123716018831
1523501840,0.0124281277092
1523501841,0.00655598152248
1523501842,0.00188297882758
1523501843,0.00779331838294
1523501844,0.00517861921415
1523501845,-0.00143519198488
1523501846,-0.0028493677952
1523501847,-0.00236531812073
1523501848,0.00387377864683
1523501849,0.00981091974375
1523501850,0.00895185777001
1523501851,0.0048844379171
1523501852,-0.000568523402036
1523501853,-0.00581927784846
1523501854,-0.00299399065397
1523501855,0.009208741126
1523501856,0.0213280172979
1523501857,0.0321789557045
1523501858,0.0285918286568
1523501859,0.0202067373834
1523501860,0.00990524800332
1523501861,-0.0047346530677
1523501862,-0.0110081220892
1523501863,-0.00375252028307
1523501864,0.0185314276717
1523501865,0.0280382020382
1523501866,0.0158583813387
1523501867,0.00504405516827
1523501868,0.000677850716065
1523501869,0.009546847276
1523501870,0.00878248718611
1523501871,0.0096383567943
1523501872,-0.000794610284769
1523501873,0.000487474511855
1523501874,0.0188747864759
1523501875,0.0297430245935
1523501876,0.0220657687028
1523501877,0.0164425557891
1523501878,-0.0133169332508
1523501879,-0.020389513018
1523501880,0.00788279007425
1523501881,0.02946251414
1523501882,0.0250652658753
1523501883,0.0149817535208
1523501884,-0.010959623343
1523501885,-0.00990082132989
1523501886,-0.00131097918079
1523501887,1.15166259207e-05
1523501888,0.0176555677855
1523501889,0.01985521559
1523501890,0.0212426376532
1523501891,0.022221968867
1523501892,0.0171434694176
1523501893,0.0101879052274
1523501894,-0.00301068544608
1523501895,0.00111238192884
1523501896,0.00602752275121
1523501897,0.00768461664797
1523501898,0.00544260889227
1523501899,0.00839242014934
1523501900,0.0133576187271
1523501901,0.0197480678964
1523501902,0.0206505745901
1523501903,0.0455608291072
1523501904,0.150905986328
1523501905,0.350221167086
1523501906,0.400911289111
1523501907,0.405736676429
1523501908,0.500934866691
1523501909,0.641585620172
1523501910,1.12690507183
1523501911,1.7752246386
1523501912,2.61150129874
1523501913,3.41821215435
1523501914,4.49854102959
1523501915,5.57430937315
1523501916,6.49796253632
1523501917,7.62043660476
1523501918,8.11531530779
1523501919,8.19473965698
1523501920,7.95453562385
1523501921,6.73955692019
1523501922,4.48460657792
1523501923,1.60392435304
1523501924,-0.35761835651
1523501925,-1.14648467782
