time,max_dev
1523501848,0.00762323496462
1523501849,0.0100638998171
1523501850,0.00722670294218
1523501851,0.00299493380538
1523501852,-0.00222239614365
1523501853,-0.00670087475249
1523501854,-0.00270449596149
1523501855,0.00962737706004
1523501856,0.0217417544021
1523501857,0.0324572915769
1523501858,0.028718173113
1523501859,0.0202912622317
1523501860,0.00988248495425
1523501861,-0.00475922895677
1523501862,-0.0110242860572
1523501863,-0.00372529961224
1523501864,0.0185742808481
1523501865,0.0280825895195
1523501866,0.015889529194
1523501867,0.00508042796371
1523501868,0.000707684850201
1523501869,0.00956760325309
1523501870,0.0088075933988
1523501871,0.00965458100518
1523501872,-0.000764485388982
1523501873,0.000514372598375
1523501874,0.0188985138921
1523501875,0.0297646720902
1523501876,0.0220917614718
1523501877,0.0164661535317
1523501878,-0.013296233884
1523501879,-0.0203724867397
1523501880,0.00789785911984
1523501881,0.0294826867388
1523501882,0.0250789149483
1523501883,0.0150032694097
1523501884,-0.0109403822972
1523501885,-0.00988469942222
1523501886,-0.00129663248163
1523501887,3.07827571337e-05
1523501888,0.0176719393961
1523501889,0.0198698840533
1523501890,0.0212559646273
1523501891,0.0222335994374
1523501892,0.0171537485561
1523501893,0.0102007266894
1523501894,-0.00299927523895
1523501895,0.00112165733048
1523501896,0.00603557553979
1523501897,0.00769530664153
1523501898,0.0054524907908
1523501899,0.00840071623185
1523501900,0.0133649112662
1523501901,0.0197543450419
1523501902,0.0206562865327
1523501903,0.0455670492379
1523501904,0.150912031895
1523501905,0.350227632562
1523501906,0.400905349115
1523501907,0.405710688589
1523501908,0.500866595629
1523501909,0.641597136058
1523501910,1.12695175516
1523501911,1.77529875948
1523501912,2.6115941372
1523501913,3.41833335864
1523501914,4.49872424154
1523501915,5.57450922839
1523501916,6.49812464368
1523501917,7.62053851996
1523501918,8.11550305218
1523501919,8.19498298375
1523501920,7.95498244333
1523501921,6.74072048203
1523501922,4.48626483516
1523501923,1.60566478602
1523501924,-0.363737991384
1523501925,-1.15037192504
