time,sins_x,sins_y,x,y,z,ve,vn,vu,sins_pitch,sins_roll,sins_yaw,pitch,roll,yaw,gnss_mode,frame_type,measure_type,is_have_var,var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9
1523503698.0447874,2.222513321118025,0.6342196260145642,127.34063321166668,36.338107855,55.9823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0001,0.00019600000000000002,0.0009609999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523503699.0457857,2.2225145368562034,0.634219629941555,127.34070286833331,36.33810808,55.996,6.246063163827138,-0.08227447261706647,0.01368633749601945,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0001,0.00019600000000000002,0.0009609999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523503700.045543,2.2225159039144295,0.6342196299706436,127.34078119500002,36.338108081666654,55.9958,7.0317350615266845,-0.12051340961703423,-0.00020004855380673892,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0001,0.000225,0.0009609999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523503701.0441148,2.222517413478788,0.6342196346830328,127.34086768666666,36.33810835166666,55.9889,7.774472453959565,-0.10343662636385428,-0.006909868171299252,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.00012099999999999999,0.000256,0.0010890000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523503702.0453806,2.2225190620004445,0.634219660135751,127.34096214,36.33810981,55.9811,8.46949206556261,0.016261023541782302,-0.007790139520001762,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.00012099999999999999,0.000225,0.0010890000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523503703.044776,2.2225208514574373,0.6342197529581785,127.34106466833332,36.338115128333335,55.9582,9.217886616047307,0.43232202518349655,-0.02291385439270486,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0001,0.00019600000000000002,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523503704.0516963,2.222522766956291,0.6342198791163944,127.34117441833331,36.33812235666666,55.9579,9.79631752985888,0.6284839246925708,-0.0002979381672713632,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0001,0.00019600000000000002,0.0009609999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523503705.0519462,2.2225247930799314,0.6342199843888371,127.34129050666665,36.338128388333324,55.9406,10.428107821786504,0.49020832915584317,-0.01729567845558485,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0001,0.00019600000000000002,0.0009609999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523503706.0519361,2.222526928926603,0.6342200504204605,127.34141288166664,36.33813217166666,55.9139,10.99078687938445,0.23124581794723362,-0.026700267365277162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.00012099999999999999,0.000225,0.001024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523503707.0479343,2.2225291686785438,0.6342200872759968,127.34154121,36.33813428333334,55.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0001,0.00019600000000000002,0.0009609999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
